isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;OCSVM_label;OCSVM_score;anomalo
20321;2007;7;0.0;98.59;1;0.10482063227788196;1;0.1903779645976158;0
20321;2007;8;0.0;98.59;1;0.10482063227788196;1;0.1903779645976158;0
20321;2007;9;0.0;98.59;1;0.10482063227788196;1;0.1903779645976158;0
20321;2007;10;0.0;98.59;1;0.10482063227788196;1;0.1903779645976158;0
20321;2007;11;0.0;98.59;1;0.12840242409773056;1;0.021244775716720454;0
20321;2007;12;0.0;98.59;1;0.12840242409773056;1;0.021244775716720454;0
20321;2008;1;0.0;98.59;1;0.10482063227788196;1;0.1903779645976158;0
20321;2008;2;0.0;98.59;1;0.10482063227788196;1;0.1903779645976158;0
20321;2008;3;0.0;98.59;1;0.10482063227788196;1;0.1903779645976158;0
20321;2008;4;0.0;98.59;1;0.10482063227788196;1;0.1903779645976158;0
20321;2008;5;0.0;98.59;1;0.10482063227788196;1;0.1903779645976158;0
20321;2008;6;0.0;98.59;1;0.12840242409773056;1;0.021244775716720454;0
20321;2008;7;0.0;104.63;1;0.1236048255514049;1;0.23939920542713367;0
20321;2008;8;0.0;104.63;1;0.1236048255514049;1;0.23939920542713367;0
20321;2008;9;0.0;104.63;1;0.14912612946779963;1;0.03509997144930743;0
20321;2008;10;0.0;104.63;1;0.1236048255514049;1;0.23939920542713367;0
20321;2008;11;0.0;104.63;1;0.14912612946779963;1;0.03509997144930743;0
20321;2008;12;0.0;104.63;1;0.1236048255514049;1;0.23939920542713367;0
20321;2009;1;0.0;104.63;1;0.1236048255514049;1;0.23939920542713367;0
20321;2009;2;0.0;104.63;1;0.1236048255514049;1;0.23939920542713367;0
20321;2009;3;0.0;104.63;1;0.1236048255514049;1;0.23939920542713367;0
20321;2009;4;0.0;104.63;1;0.1236048255514049;1;0.23939920542713367;0
20321;2009;5;0.0;104.63;1;0.14912612946779963;1;0.03509997144930743;0
20321;2009;6;0.0;104.63;1;0.14912612946779963;1;0.03509997144930743;0
20321;2009;7;0.0;110.91;1;0.13449116308767106;1;0.2894896713795063;0
20321;2009;8;0.0;110.91;1;0.13449116308767106;1;0.2894896713795063;0
