isn_vinculo,cod_cargo,num_ano,num_mes,100,106
172915,W005,2007,7,0.0,0.13368341299854852
167040,W005,2007,9,0.0,0.5270743365641247
73309,W005,2007,8,0.0,0.1376480733890908
173352,W005,2007,10,0.0,0.13361124793200446
177065,W005,2007,10,0.0,0.1577541445821381
20321,W005,2007,12,0.0,0.10456554502625598
218731,W005,2008,4,0.0,0.13376736011677323
175970,W005,2008,3,0.0,0.11062446510303568
296900,W005,2008,11,0.0,0.36591796091958917
264732,W005,2008,6,0.0,0.10928278396790046
331355,W005,2008,11,0.13467078835048962,0.3195909337112317
331390,W005,2008,10,0.0,0.11205745713869603
331355,W005,2008,12,0.0,0.3195909337112317
305944,W005,2008,10,0.0,0.20085288962999448
173352,W005,2008,8,0.0,0.13628135539413416
296900,W005,2008,6,0.0,0.3499842087779558
331355,W005,2008,3,0.0,0.25932573936465286
172915,W005,2008,10,0.0,0.13635793873005847
80204,W005,2008,12,0.0,0.10973933847052605
167321,W005,2008,8,0.0,0.19897954341276947
320454,W005,2008,5,0.0,0.12148898950906481
141000,W005,2008,9,0.0,0.10891459485287981
173352,W005,2008,4,0.0,0.13361124793200446
296900,W005,2008,10,0.0,0.36591796091958917
331429,W005,2008,2,0.0,0.1926879278152967
167040,W005,2008,9,0.0,0.5538637765730267
175043,W005,2008,7,0.0,0.1189381753202018
73309,W005,2008,2,0.0,0.1376480733890908
312118,W005,2008,5,0.0,0.12595585985249527
12898,W005,2008,10,0.0,0.15584545220987106
175502,W005,2008,11,0.0,0.126771766931381
177356,W005,2008,2,0.0,0.10580118769626526
173352,W005,2008,3,0.0,0.13361124793200446
177356,W005,2008,5,0.0,0.10580118769626526
175502,W005,2008,6,0.0,0.1246509976288621
175970,W005,2008,4,0.0,0.11062446510303568
141000,W005,2008,3,0.0,0.1078247550724187
167040,W005,2008,6,0.0,0.5270743365641247
296900,W005,2008,5,0.0,0.3499842087779558
175041,W005,2008,1,0.0,0.1
80204,W005,2008,9,0.0,0.10973933847052605
173352,W005,2008,12,0.0,0.13628135539413416
320424,W005,2008,6,0.0,0.12060533563301527
218731,W005,2008,3,0.0,0.13376736011677323
12898,W005,2008,6,0.0,0.15204426778639796
264732,W005,2008,8,0.0,0.11046246189242659
312125,W005,2008,6,0.0,0.13291905239576568
331429,W005,2008,5,0.0,0.1926879278152967
331429,W005,2008,10,0.0,0.19897954341276947
167243,W005,2008,7,0.0,0.7112867145912529
12898,W005,2008,4,0.0,0.15204426778639796
172915,W005,2008,7,0.0,0.13635793873005847
296979,W005,2008,5,0.0,0.11182476161800298
167321,W005,2008,2,0.0,0.1926879278152967
127853,W005,2008,4,0.0,0.19401929965521136
218731,W005,2008,5,0.0,0.13376736011677323
167243,W005,2008,2,0.0,0.6754044761978011
296999,W005,2008,2,0.0,0.1344124274462894
320454,W005,2008,4,0.0,0.12148898950906481
73309,W005,2008,10,0.0,0.14056560393651438
141000,W005,2008,1,0.0,0.1078247550724187
218731,W005,2008,8,0.0,0.13644777687412352
175041,W005,2008,6,0.0,0.1
177065,W005,2008,7,0.0,0.16190437228665078
177065,W005,2008,9,0.0,0.16190437228665078
305944,W005,2008,5,0.0,0.19445229005447562
177065,W005,2008,1,0.0,0.1577541445821381
173352,W005,2008,7,0.0,0.13628135539413416
331390,W005,2008,6,0.0,0.11078646831364476
127853,W005,2008,3,0.0,0.19401929965521136
331390,W005,2008,2,0.0,0.11078646831364476
177065,W005,2008,6,0.0,0.1577541445821381
167040,W005,2008,7,0.0,0.5538637765730267
167243,W005,2008,1,0.4485579337183029,0.6754044761978011
20321,W005,2008,5,0.0,0.10456554502625598
73309,W005,2009,2,0.0,0.14056560393651438
175041,W005,2009,4,0.0,0.10060972117447418
167321,W005,2009,7,0.0,0.2055156365826159
264732,W005,2009,7,0.0,0.1116877952672153
127853,W005,2009,10,0.0,0.20701490265897998
312118,W005,2009,5,0.0,0.12815763076031872
218731,W005,2009,5,0.0,0.13644777687412352
218731,W005,2009,4,0.0,0.13644777687412352
312125,W005,2009,12,0.0,0.13827841315400616
264732,W005,2009,9,0.0,0.1116877952672153
167321,W005,2009,3,0.0,0.19897954341276947
12898,W005,2009,10,0.0,0.15979391227935247
312125,W005,2009,9,0.0,0.13827841315400616
331390,W005,2009,6,0.0,0.11205745713869603
177356,W005,2009,7,0.0,0.10777026308339566
296900,W005,2009,1,0.0,0.36591796091958917
167321,W005,2009,6,0.0,0.19897954341276947
331390,W005,2009,8,0.0,0.11337851968339009
167321,W005,2009,8,0.0,0.2055156365826159
331429,W005,2009,2,0.0,0.19897954341276947
175041,W005,2009,6,0.0,0.10060972117447418
305879,W005,2009,12,0.0,0.20646703725582927
175970,W005,2009,2,0.0,0.11188661738932645
331429,W005,2009,3,0.0,0.19897954341276947
12898,W005,2009,6,0.0,0.15584545220987106
175970,W005,2009,6,0.0,0.11188661738932645
141000,W005,2009,4,0.0,0.10891459485287981
175041,W005,2009,9,0.0,0.10124300645230969
175502,W005,2009,10,0.0,0.12897501059566452
173352,W005,2009,8,0.0,0.13905602856492974
173352,W005,2009,1,0.0,0.13628135539413416
320424,W005,2009,8,0.0,0.12442419313400939
12898,W005,2009,4,0.0,0.15584545220987106
296979,W005,2009,12,0.0,0.11454788831269566
296979,W005,2009,6,0.0,0.11316055172729787
331355,W005,2009,12,0.0,0.33336415212592396
218731,W005,2009,6,0.0,0.13644777687412352
331355,W005,2009,4,0.0,0.3195909337112317
175502,W005,2009,11,0.0,0.12897501059566452
296999,W005,2009,3,0.0,0.13713260862806192
73309,W005,2009,10,0.0,0.14359653673136433
80204,W005,2009,7,0.0,0.11092048915151229
177356,W005,2009,8,0.0,0.10777026308339566
175043,W005,2009,7,0.0,0.12067160967371898
331429,W005,2009,8,0.0,0.2055156365826159
80204,W005,2009,11,0.0,0.11092048915151229
167321,W005,2009,4,0.0,0.19897954341276947
218731,W005,2009,2,0.0,0.13644777687412352
80204,W005,2009,10,0.0,0.11092048915151229
218731,W005,2009,8,0.0,0.13923128658367956
331390,W005,2009,4,0.0,0.11205745713869603
177065,W005,2009,12,0.0,0.16621660320177256
172915,W005,2009,9,0.0,0.1391370301702343
177065,W005,2009,4,0.0,0.16190437228665078
312118,W005,2009,10,0.0,0.13044482154282694
20321,W005,2009,5,0.0,0.10545508992814585
172915,W005,2009,1,0.0,0.13635793873005847
175502,W005,2009,3,0.0,0.126771766931381
12898,W005,2009,8,0.0,0.15979391227935247
127853,W005,2009,8,0.0,0.20701490265897998
175041,W005,2009,5,0.0,0.10060972117447418
172915,W005,2009,3,0.0,0.13635793873005847
320454,W005,2009,12,0.0,0.1254197765010252
320454,W005,2009,8,0.0,0.1254197765010252
175041,W005,2009,11,0.0,0.10124300645230969
167321,W005,2009,9,0.0,0.2055156365826159
305944,W005,2009,6,0.0,0.20085288962999448
320424,W005,2010,5,0.0,0.12442419313400939
175502,W005,2010,2,0.0,0.12897501059566452
175043,W005,2010,11,0.0,0.12215320267256205
80204,W005,2010,10,0.0,0.11193080008312892
175502,W005,2010,12,0.0,0.13085866610811014
305879,W005,2010,9,0.0,0.22391331028196743
264732,W005,2010,7,0.0,0.112734925110334
312149,W005,2010,11,0.0,0.2372314469504941
331429,W005,2010,10,0.0,0.21110474734862927
73309,W005,2010,5,0.0,0.14359653673136433
