isn_vinculo;num_ano;num_mes;8;15;39;97;207;324;1367;1369;8_yoy;15_yoy;39_yoy;97_yoy;207_yoy;324_yoy;1367_yoy;1369_yoy;IF_label;IF_score;anomalo
296961;2016;12;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2017;1;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;0.0;1.5741461577096938;1.5741523500442547;1.0;1.0;1.0;1.0;1.0;1;0.12068932702248814;0
296961;2017;2;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;0.0;1.483229152288368;1.4832303117377794;1.0;1.0;1.0;1.0;1.0;1;0.1316594783557536;0
296961;2017;3;0.0;1504.38;11097.9;0.0;3760.94;0.0;0.0;0.0;0.0;1.399267058560905;1.399272996864279;1.0;1.0;1.0;1.0;1.0;1;0.13771300225844074;0
296961;2017;4;0.0;1534.46;11319.86;0.0;3836.16;0.0;654.53;327.26;0.0;1.361362729006787;1.3613684086464801;1.0;1.0;1.0;1.0;1.0;1;0.09673136796045878;0
296961;2017;5;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1.0;1.2965331936358797;1.2965417870735936;1.0;1.2965387644189983;1.0;1.0;1.0;1;0.0777788377729467;0
296961;2017;6;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;0.0;1.2117187191534726;1.2117208682965157;1.0;1.0;1.0;1.0;1.0;1;0.08754093889137116;0
296961;2017;7;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2017;8;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2017;9;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2017;10;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2017;11;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2017;12;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2018;1;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2018;2;0.0;1534.46;11319.86;0.0;3836.16;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2018;3;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2018;4;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2018;5;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2018;6;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2018;7;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;0.0;1.653796249790725;1.6538053468896805;1.0;1.0;0.0;1.0;1.0;-1;-0.06021368015450812;1
296961;2018;8;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;0.0;1.5582789422830439;1.5582826021584415;1.0;1.0;0.0;1.0;1.0;-1;-0.02240522588819749;1
296961;2018;9;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;0.0;1.4700684574745146;1.4700769997944823;1.0;1.0;0.0;1.0;1.0;-1;-0.007407684633288336;1
296961;2018;10;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;0.0;1.4022091114758461;1.4022099660134744;1.0;1.0;0.0;1.0;1.0;-1;-0.014859048873782976;1
296961;2018;11;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1.0;1.3354344280994668;1.3354385217408236;1.0;1.3354333050558171;0.0;1.0;1.0;-1;-0.09472494643795848;1
296961;2018;12;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;0.0;1.248075176688909;1.2480729439293854;1.0;1.0;0.0;1.0;1.0;-1;-0.06603281305198383;1
296961;2019;1;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2019;2;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2019;3;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
296961;2019;4;0.0;1580.5;11659.46;0.0;3951.24;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1;0.2971697211479364;0
