isn_vinculo;num_ano;num_mes;169;171;293;294;324;346;1368;IF_label;IF_score;anomalo
330826;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330827;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330828;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330829;2012;11;0.0;271.95;20.0;0.0;0.0;0.0;0.0;1;0.21438199556666326;0
330830;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330831;2012;11;0.0;538.38;20.0;0.0;0.0;0.0;0.0;1;0.20316693029413768;0
330832;2012;11;0.0;272.31;20.0;0.0;0.0;0.0;0.0;1;0.21438199556666326;0
330833;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330834;2012;11;0.0;538.34;20.0;0.0;0.0;0.0;0.0;1;0.20287545046476502;0
330835;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330836;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330837;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330838;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330839;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330840;2012;11;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330841;2012;11;0.0;281.66;20.0;0.0;0.0;0.0;0.0;1;0.22064884006595725;0
330842;2012;11;0.0;291.37;11.0;0.0;0.0;0.0;0.0;1;0.20147883174156084;0
330843;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330844;2012;11;0.0;520.43;20.0;0.0;0.0;0.0;0.0;1;0.20146351133189316;0
330845;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330846;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330847;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330848;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330849;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330850;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330851;2012;11;0.0;538.38;20.0;0.0;0.0;0.0;0.0;1;0.20316693029413768;0
330852;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330853;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330854;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330855;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330856;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330857;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330858;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330859;2012;11;0.0;281.66;20.0;0.0;0.0;0.0;0.0;1;0.22064884006595725;0
330860;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330861;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330862;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330863;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330864;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330865;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330866;2012;11;0.0;271.95;40.0;0.0;0.0;0.0;0.0;1;0.1994098841143646;0
330867;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330868;2012;11;0.0;281.66;40.0;0.0;0.0;0.0;0.0;1;0.20408645775864614;0
330869;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330870;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330871;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330872;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330873;2012;11;0.0;271.95;20.0;0.0;0.0;0.0;0.0;1;0.21438199556666326;0
330874;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330875;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330876;2012;11;145.69;291.37;40.0;0.0;0.0;0.0;0.0;1;0.10590085293502721;0
330877;2012;11;145.69;291.37;40.0;0.0;0.0;0.0;0.0;1;0.10590085293502721;0
330878;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330879;2012;11;0.0;291.37;20.0;0.0;0.0;0.0;0.0;1;0.22483020376071622;0
330880;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330881;2012;11;0.0;291.37;40.0;0.0;0.0;0.0;0.0;1;0.21102698431658135;0
330822;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330823;2012;12;0.0;291.37;0.0;0.0;0.0;0.0;0.0;1;0.15726010395533424;0
330824;2012;12;0.0;538.38;40.0;0.0;0.0;0.0;0.0;1;0.1942485072942683;0
330825;2012;12;0.0;538.38;11.0;0.0;0.0;0.0;0.0;1;0.17559480610551792;0
330826;2012;12;0.0;538.38;44.0;0.0;0.0;0.0;0.0;1;0.1896116481273728;0
330827;2012;12;0.0;538.38;24.0;0.0;0.0;0.0;0.0;1;0.204632709140125;0
330828;2012;12;0.0;538.38;44.0;0.0;0.0;0.0;0.0;1;0.1896116481273728;0
330829;2012;12;0.0;281.66;15.0;0.0;0.0;0.0;0.0;1;0.20470146641528603;0
330830;2012;12;0.0;538.38;32.0;0.0;0.0;0.0;0.0;1;0.19189183888910688;0
330831;2012;12;0.0;538.38;22.0;0.0;0.0;0.0;0.0;1;0.2073252455790225;0
330832;2012;12;0.0;272.31;20.0;0.0;0.0;0.0;0.0;1;0.21438199556666326;0
330833;2012;12;0.0;538.38;0.0;0.0;0.0;0.0;0.0;1;0.12740705578523187;0
330834;2012;12;0.0;538.38;22.0;0.0;0.0;0.0;0.0;1;0.2073252455790225;0
330835;2012;12;0.0;538.38;24.0;0.0;0.0;0.0;0.0;1;0.204632709140125;0
330836;2012;12;0.0;538.38;24.0;0.0;0.0;0.0;0.0;1;0.204632709140125;0
330837;2012;12;0.0;538.38;20.0;0.0;0.0;0.0;0.0;1;0.20316693029413768;0
330838;2012;12;0.0;538.38;22.0;0.0;0.0;0.0;0.0;1;0.2073252455790225;0
330839;2012;12;0.0;538.38;32.0;0.0;0.0;0.0;0.0;1;0.19189183888910688;0
330840;2012;12;0.0;538.38;44.0;0.0;0.0;0.0;0.0;1;0.1896116481273728;0
330841;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330842;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330843;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330844;2012;12;0.0;538.38;11.0;0.0;0.0;0.0;0.0;1;0.17559480610551792;0
330845;2012;12;0.0;262.23;44.0;0.0;0.0;0.0;0.0;1;0.18401225285510048;0
330846;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330847;2012;12;0.0;291.37;24.0;0.0;0.0;0.0;0.0;1;0.22385472850510996;0
330848;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330849;2012;12;0.0;291.37;13.0;0.0;0.0;0.0;0.0;1;0.2073600362921872;0
330850;2012;12;0.0;291.37;10.0;0.0;0.0;0.0;0.0;1;0.19954700288519905;0
330851;2012;12;0.0;538.38;22.0;0.0;0.0;0.0;0.0;1;0.2073252455790225;0
330852;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330853;2012;12;0.0;291.37;11.0;0.0;0.0;0.0;0.0;1;0.20147883174156084;0
330854;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330855;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330856;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330857;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330858;2012;12;0.0;281.66;44.0;0.0;0.0;0.0;0.0;1;0.1950882125261469;0
330859;2012;12;0.0;77.1;0.0;0.0;0.0;0.0;0.0;1;0.0880135995691444;0
330860;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330861;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330862;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330863;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330864;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330865;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330866;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330867;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330868;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330869;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330870;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330871;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330872;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330873;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330874;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330875;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330876;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330877;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330878;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330879;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330880;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330881;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330882;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330883;2012;12;0.0;291.37;44.0;0.0;0.0;0.0;0.0;1;0.20265077426258055;0
330884;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330885;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330886;2012;12;215.35;538.37;22.0;0.0;0.0;0.0;0.0;1;0.08334800239456236;0
330887;2012;12;340.97;538.37;44.0;0.0;0.0;0.0;0.0;-1;-0.006815430409393475;1
330888;2012;12;0.0;143.57;0.0;0.0;0.0;0.0;0.0;1;0.10482101057655124;0
330889;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330890;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330891;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330892;2012;12;340.97;538.37;44.0;0.0;0.0;0.0;0.0;-1;-0.006815430409393475;1
330893;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330894;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330895;2012;12;340.97;538.37;44.0;0.0;0.0;0.0;0.0;-1;-0.006815430409393475;1
330896;2012;12;340.97;538.37;44.0;0.0;0.0;0.0;0.0;-1;-0.006815430409393475;1
330897;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330898;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330899;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330900;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330901;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330902;2012;12;340.97;538.37;44.0;0.0;0.0;0.0;0.0;-1;-0.006815430409393475;1
330903;2012;12;340.97;538.87;22.0;0.0;0.0;0.0;0.0;1;0.01961331064126881;0
330904;2012;12;340.97;538.37;44.0;0.0;0.0;0.0;0.0;-1;-0.006815430409393475;1
330905;2012;12;215.35;538.37;44.0;0.0;0.0;0.0;0.0;1;0.04816293649037018;0
330906;2012;12;340.97;538.37;44.0;0.0;0.0;0.0;0.0;-1;-0.006815430409393475;1
330907;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330908;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330909;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330910;2012;12;340.97;538.37;44.0;0.0;0.0;0.0;0.0;-1;-0.006815430409393475;1
330911;2012;12;340.97;538.37;22.0;0.0;0.0;0.0;0.0;1;0.02030084898875162;0
330912;2012;12;340.97;538.37;44.0;0.0;0.0;0.0;0.0;-1;-0.006815430409393475;1
330913;2012;12;0.0;538.37;44.0;0.0;0.0;0.0;0.0;1;0.1896116481273728;0
330914;2012;12;340.97;538.37;44.0;0.0;0.0;0.0;0.0;-1;-0.006815430409393475;1
330915;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330916;2012;12;0.0;291.37;22.0;0.0;0.0;0.0;0.0;1;0.22673308340379744;0
330917;2012;12;0.0;538.37;22.0;0.0;0.0;0.0;0.0;1;0.2071609198820636;0
330822;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330824;2013;1;0.0;568.42;36.0;0.0;0.0;0.0;0.0;1;0.08889125024815075;0
330825;2013;1;0.0;568.42;18.0;0.0;0.0;0.0;0.0;1;0.08271277827268636;0
330826;2013;1;0.0;568.42;36.0;0.0;0.0;0.0;0.0;1;0.08889125024815075;0
330827;2013;1;0.0;568.42;36.0;0.0;0.0;0.0;0.0;1;0.08889125024815075;0
330828;2013;1;0.0;568.42;36.0;0.0;0.0;0.0;0.0;1;0.08889125024815075;0
330829;2013;1;0.0;307.63;0.0;0.0;0.0;0.0;0.0;1;0.058752322007226354;0
330830;2013;1;0.0;568.42;36.0;0.0;0.0;0.0;0.0;1;0.08889125024815075;0
330831;2013;1;0.0;568.42;18.0;0.0;0.0;0.0;0.0;1;0.08271277827268636;0
330832;2013;1;0.0;106.84;0.0;0.0;0.0;0.0;0.0;-1;-0.013063260164180135;1
330833;2013;1;0.0;107.66;0.0;0.0;0.0;0.0;0.0;-1;-0.013063260164180135;1
330834;2013;1;0.0;568.42;18.0;0.0;0.0;0.0;0.0;1;0.08271277827268636;0
330835;2013;1;0.0;568.42;36.0;0.0;0.0;0.0;0.0;1;0.08889125024815075;0
330836;2013;1;0.0;568.42;36.0;0.0;0.0;0.0;0.0;1;0.08889125024815075;0
330837;2013;1;0.0;568.42;36.0;0.0;0.0;0.0;0.0;1;0.08889125024815075;0
330838;2013;1;0.0;568.42;36.0;0.0;0.0;0.0;0.0;1;0.08889125024815075;0
330839;2013;1;0.0;568.42;36.0;0.0;0.0;0.0;0.0;1;0.08889125024815075;0
330840;2013;1;0.0;550.46;25.0;0.0;0.0;0.0;0.0;1;0.10691814202516364;0
330841;2013;1;0.0;288.21;0.0;0.0;0.0;0.0;0.0;1;0.04614287673724071;0
330842;2013;1;0.0;307.63;0.0;0.0;0.0;0.0;0.0;1;0.058752322007226354;0
330843;2013;1;0.0;307.63;0.0;0.0;0.0;0.0;0.0;1;0.058752322007226354;0
330844;2013;1;0.0;568.42;18.0;0.0;0.0;0.0;0.0;1;0.08271277827268636;0
330845;2013;1;0.0;268.78;36.0;0.0;0.0;0.0;0.0;1;0.07233033590669913;0
330846;2013;1;0.0;297.92;18.0;0.0;0.0;0.0;0.0;1;0.09441964774040978;0
330847;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330848;2013;1;0.0;307.63;18.0;0.0;0.0;0.0;0.0;1;0.10589956498994074;0
330849;2013;1;0.0;307.63;18.0;0.0;0.0;0.0;0.0;1;0.10589956498994074;0
330850;2013;1;0.0;307.63;18.0;0.0;0.0;0.0;0.0;1;0.10589956498994074;0
330851;2013;1;0.0;568.42;18.0;0.0;0.0;0.0;0.0;1;0.08271277827268636;0
330852;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330853;2013;1;0.0;297.92;36.0;0.0;0.0;0.0;0.0;1;0.09398596011959592;0
330854;2013;1;0.0;288.21;36.0;0.0;0.0;0.0;0.0;1;0.08625493138758933;0
330855;2013;1;0.0;307.63;18.0;0.0;0.0;0.0;0.0;1;0.10589956498994074;0
330856;2013;1;0.0;288.21;18.0;0.0;0.0;0.0;0.0;1;0.08770271762945958;0
330857;2013;1;0.0;307.63;18.0;0.0;0.0;0.0;0.0;1;0.10589956498994074;0
330858;2013;1;0.0;278.49;36.0;0.0;0.0;0.0;0.0;1;0.07960900179658581;0
330860;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330861;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330862;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330863;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330864;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330865;2013;1;0.0;307.63;18.0;0.0;0.0;0.0;0.0;1;0.10589956498994074;0
330866;2013;1;0.0;268.78;18.0;0.0;0.0;0.0;0.0;1;0.07481300162569193;0
330867;2013;1;0.0;307.63;18.0;0.0;0.0;0.0;0.0;1;0.10589956498994074;0
330868;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330869;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330870;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330871;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330872;2013;1;0.0;297.92;18.0;0.0;0.0;0.0;0.0;1;0.09441964774040978;0
330873;2013;1;0.0;297.92;18.0;0.0;0.0;0.0;0.0;1;0.09441964774040978;0
330874;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330875;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330876;2013;1;0.0;307.63;36.0;0.0;0.0;0.0;0.0;1;0.10699246391258288;0
330877;2013;1;0.0;278.49;36.0;0.0;0.0;0.0;0.0;1;0.07960900179658581;0
330878;2013;1;0.0;307.63;18.0;20.0;0.0;0.0;0.0;1;0.01916338450467292;0
330879;2013;1;0.0;307.63;18.0;46.0;0.0;0.0;0.0;-1;-0.045875196427272336;1
330880;2013;1;0.0;307.63;36.0;40.0;0.0;0.0;0.0;-1;-0.017432225229407683;1
330881;2013;1;0.0;307.63;36.0;20.0;0.0;0.0;0.0;1;0.026281643205141036;0
330882;2013;1;0.0;307.63;36.0;19.0;0.0;0.0;0.0;1;0.030090816923655783;0
330883;2013;1;0.0;307.63;36.0;38.0;0.0;0.0;0.0;-1;-0.013236661503345681;1
330884;2013;1;0.0;307.63;18.0;19.0;0.0;0.0;0.0;1;0.02320824723517101;0
330885;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330886;2013;1;0.0;568.41;18.0;40.0;0.0;0.0;0.0;-1;-0.03336713273661884;1
330887;2013;1;0.0;568.41;36.0;66.0;0.0;0.0;0.0;-1;-0.07592922187361595;1
330889;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330890;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330891;2013;1;0.0;354.96;0.0;46.0;0.0;0.0;0.0;-1;-0.07168663085153237;1
330892;2013;1;0.0;568.41;36.0;66.0;0.0;0.0;0.0;-1;-0.07592922187361595;1
330893;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330894;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330895;2013;1;0.0;411.8;0.0;66.0;0.0;0.0;0.0;-1;-0.09694704928218845;1
330896;2013;1;0.0;568.41;36.0;66.0;0.0;0.0;0.0;-1;-0.07592922187361595;1
330897;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330898;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330899;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330900;2013;1;0.0;568.41;18.0;66.0;0.0;0.0;0.0;-1;-0.07474127655132956;1
330901;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330902;2013;1;0.0;568.41;36.0;66.0;0.0;0.0;0.0;-1;-0.07592922187361595;1
330903;2013;1;0.0;568.94;18.0;46.0;0.0;0.0;0.0;-1;-0.057889023605873;1
330904;2013;1;0.0;568.41;36.0;66.0;0.0;0.0;0.0;-1;-0.07592922187361595;1
330905;2013;1;0.0;568.41;36.0;46.0;0.0;0.0;0.0;-1;-0.04145863767535751;1
330906;2013;1;0.0;568.41;36.0;66.0;0.0;0.0;0.0;-1;-0.07592922187361595;1
330907;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330908;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330909;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330910;2013;1;0.0;568.41;36.0;66.0;0.0;0.0;0.0;-1;-0.07592922187361595;1
330911;2013;1;0.0;568.41;18.0;46.0;0.0;0.0;0.0;-1;-0.04436070417780147;1
330912;2013;1;0.0;568.41;36.0;46.0;0.0;0.0;0.0;-1;-0.04145863767535751;1
330913;2013;1;0.0;568.41;36.0;40.0;0.0;0.0;0.0;-1;-0.03171222169843446;1
330914;2013;1;0.0;568.41;36.0;46.0;0.0;0.0;0.0;-1;-0.04145863767535751;1
330915;2013;1;0.0;307.63;18.0;19.0;0.0;0.0;0.0;1;0.02320824723517101;0
330916;2013;1;0.0;307.63;18.0;19.0;0.0;0.0;0.0;1;0.02320824723517101;0
330917;2013;1;0.0;568.41;18.0;20.0;0.0;0.0;0.0;1;0.00756118783078108;0
332225;2013;1;48.56;291.37;44.0;0.0;0.0;0.0;0.0;1;0.03857224880096044;0
330822;2013;2;0.0;307.63;44.0;0.0;0.0;0.0;0.0;1;0.11587550167898975;0
330824;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330825;2013;2;0.0;568.42;22.0;0.0;0.0;0.0;0.0;1;0.09799995029397757;0
330826;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330827;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330828;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330829;2013;2;61.53;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.051511228058747194;1
330830;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330831;2013;2;0.0;568.42;22.0;0.0;0.0;0.0;0.0;1;0.09799995029397757;0
330834;2013;2;0.0;568.42;22.0;0.0;0.0;0.0;0.0;1;0.09799995029397757;0
330835;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330836;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330837;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330838;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330839;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330840;2013;2;0.0;568.42;44.0;0.0;0.0;0.0;0.0;1;0.0853575715682901;0
330841;2013;2;287.06;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.11800603650091024;1
330842;2013;2;287.06;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.11800603650091024;1
330843;2013;2;153.75;0.0;0.0;0.0;0.0;0.0;0.0;-1;-0.07747545737260253;1
330844;2013;2;0.0;568.42;22.0;0.0;0.0;0.0;0.0;1;0.09799995029397757;0
330845;2013;2;81.99;307.63;0.0;0.0;0.0;0.0;0.0;1;0.0063325253403822;0
330846;2013;2;0.0;307.63;22.0;0.0;0.0;0.0;0.0;1;0.12527543903285293;0
330847;2013;2;0.0;307.63;44.0;0.0;0.0;0.0;0.0;1;0.11587550167898975;0
330848;2013;2;0.0;307.63;22.0;0.0;0.0;0.0;0.0;1;0.12527543903285293;0
330849;2013;2;0.0;307.63;22.0;0.0;0.0;0.0;0.0;1;0.12527543903285293;0
330850;2013;2;0.0;307.63;22.0;0.0;0.0;0.0;0.0;1;0.12527543903285293;0
330851;2013;2;0.0;568.42;22.0;0.0;0.0;0.0;0.0;1;0.09799995029397757;0
330852;2013;2;0.0;307.63;22.0;0.0;0.0;0.0;0.0;1;0.12527543903285293;0
330854;2013;2;0.0;307.63;44.0;0.0;0.0;0.0;0.0;1;0.11587550167898975;0
330855;2013;2;0.0;307.63;22.0;0.0;0.0;0.0;0.0;1;0.12527543903285293;0
330856;2013;2;0.0;307.63;9.0;0.0;0.0;0.0;0.0;1;0.0836658416290304;0
330857;2013;2;0.0;307.63;22.0;0.0;0.0;0.0;0.0;1;0.12527543903285293;0
330858;2013;2;0.0;307.63;44.0;0.0;0.0;0.0;0.0;1;0.11587550167898975;0
330860;2013;2;0.0;307.63;44.0;0.0;0.0;0.0;0.0;1;0.11587550167898975;0
330861;2013;2;0.0;307.63;44.0;0.0;0.0;0.0;0.0;1;0.11587550167898975;0
330862;2013;2;0.0;307.63;44.0;0.0;0.0;0.0;0.0;1;0.11587550167898975;0
