isn_vinculo;num_ano;num_mes;100;106;IF_label;IF_score;anomalo
312149;2011;4;0.0;1049.36;1;0.13680445655473134;0
320424;2011;4;0.0;256.97;1;0.21828273588668323;0
320454;2011;4;0.0;264.41;1;0.21936381114545817;0
331355;2011;4;0.0;1818.69;1;0.04465584532566447;0
331390;2011;4;0.0;174.41;1;0.20055139904527053;0
331429;2011;4;0.0;863.09;1;0.15511721614749752;0
20321;2011;5;0.0;122.09;1;0.18183366388862487;0
73309;2011;5;0.0;400.27;1;0.20505502776365486;0
154417;2011;5;0.0;874.26;1;0.1589010661683215;0
172915;2011;5;0.0;366.93;1;0.21105120762174723;0
173352;2011;5;0.0;366.33;1;0.21087012515370485;0
175041;2011;5;0.0;83.7;1;0.14393938671784312;0
175043;2011;5;0.0;228.91;1;0.2124821773150546;0
175502;2011;5;0.0;290.98;1;0.22013368261740557;0
175970;2011;5;0.0;173.05;1;0.20028441617072124;0
177065;2011;5;0.0;569.34;1;0.1666936850191823;0
177356;2011;5;0.0;132.48;1;0.18762861681634696;0
218731;2011;5;0.0;367.64;1;0.21134265237796707;0
264732;2011;5;0.0;161.76;1;0.19734298607587825;0
296900;2011;5;0.0;2185.74;-1;-0.004448437175858966;1
296979;2011;5;0.0;183.14;1;0.20428893136193255;0
296999;2011;5;0.0;373.07;1;0.21059517957235036;0
305879;2011;5;0.0;926.5;1;0.16099688548691798;0
305944;2011;5;0.0;877.93;1;0.159217442854386;0
312118;2011;5;0.0;301.97;1;0.21691914614082208;0
312125;2011;5;0.0;360.52;1;0.21092289394691055;0
312149;2011;5;0.0;1049.36;1;0.13680445655473134;0
320424;2011;5;0.0;256.97;1;0.21828273588668323;0
320454;2011;5;0.0;264.41;1;0.21936381114545817;0
331355;2011;5;0.0;1818.69;1;0.04465584532566447;0
331390;2011;5;0.0;174.41;1;0.20055139904527053;0
331429;2011;5;452.88;976.31;-1;-0.16415726562714894;1
331430;2011;5;452.88;976.31;-1;-0.16415726562714894;1
20321;2011;6;0.0;122.09;1;0.18183366388862487;0
73309;2011;6;0.0;400.27;1;0.20505502776365486;0
154417;2011;6;0.0;874.26;1;0.1589010661683215;0
172915;2011;6;0.0;366.93;1;0.21105120762174723;0
173352;2011;6;0.0;366.33;1;0.21087012515370485;0
175041;2011;6;0.0;83.7;1;0.14393938671784312;0
175043;2011;6;0.0;228.91;1;0.2124821773150546;0
175502;2011;6;0.0;290.98;1;0.22013368261740557;0
175970;2011;6;0.0;173.05;1;0.20028441617072124;0
177065;2011;6;0.0;569.34;1;0.1666936850191823;0
177356;2011;6;0.0;132.48;1;0.18762861681634696;0
218731;2011;6;0.0;367.64;1;0.21134265237796707;0
264732;2011;6;0.0;161.76;1;0.19734298607587825;0
296900;2011;6;0.0;2185.74;-1;-0.004448437175858966;1
296979;2011;6;0.0;183.14;1;0.20428893136193255;0
296999;2011;6;0.0;373.07;1;0.21059517957235036;0
305879;2011;6;0.0;926.5;1;0.16099688548691798;0
305944;2011;6;0.0;877.93;1;0.159217442854386;0
312118;2011;6;0.0;301.97;1;0.21691914614082208;0
312125;2011;6;0.0;360.52;1;0.21092289394691055;0
312149;2011;6;0.0;1049.36;1;0.13680445655473134;0
320424;2011;6;0.0;256.97;1;0.21828273588668323;0
320454;2011;6;0.0;264.41;1;0.21936381114545817;0
331355;2011;6;0.0;1818.69;1;0.04465584532566447;0
331390;2011;6;0.0;174.41;1;0.20055139904527053;0
331429;2011;6;0.0;976.31;1;0.15928644964705418;0
331430;2011;6;0.0;976.31;1;0.15928644964705418;0
20321;2011;7;0.0;122.09;1;0.18183366388862487;0
154417;2011;7;0.0;874.26;1;0.1589010661683215;0
172915;2011;7;0.0;366.93;1;0.21105120762174723;0
173352;2011;7;0.0;366.33;1;0.21087012515370485;0
175041;2011;7;0.0;83.7;1;0.14393938671784312;0
175043;2011;7;0.0;228.91;1;0.2124821773150546;0
175502;2011;7;0.0;290.98;1;0.22013368261740557;0
175970;2011;7;0.0;173.05;1;0.20028441617072124;0
177065;2011;7;0.0;569.34;1;0.1666936850191823;0
177356;2011;7;0.0;132.48;1;0.18762861681634696;0
218731;2011;7;0.0;367.64;1;0.21134265237796707;0
264732;2011;7;0.0;161.76;1;0.19734298607587825;0
296900;2011;7;0.0;2185.74;-1;-0.004448437175858966;1
296979;2011;7;0.0;183.14;1;0.20428893136193255;0
296999;2011;7;0.0;373.07;1;0.21059517957235036;0
305879;2011;7;0.0;926.5;1;0.16099688548691798;0
305944;2011;7;0.0;877.93;1;0.159217442854386;0
312118;2011;7;0.0;301.97;1;0.21691914614082208;0
312125;2011;7;0.0;360.52;1;0.21092289394691055;0
312149;2011;7;0.0;1049.36;1;0.13680445655473134;0
320424;2011;7;0.0;256.97;1;0.21828273588668323;0
320454;2011;7;0.0;264.41;1;0.21936381114545817;0
331355;2011;7;0.0;1818.69;1;0.04465584532566447;0
331390;2011;7;0.0;174.41;1;0.20055139904527053;0
331429;2011;7;0.0;976.31;1;0.15928644964705418;0
331430;2011;7;0.0;976.31;1;0.15928644964705418;0
20321;2011;8;0.0;122.09;1;0.18183366388862487;0
154417;2011;8;0.0;874.26;1;0.1589010661683215;0
172915;2011;8;0.0;366.93;1;0.21105120762174723;0
173352;2011;8;0.0;366.33;1;0.21087012515370485;0
175041;2011;8;0.0;83.7;1;0.14393938671784312;0
175043;2011;8;0.0;228.91;1;0.2124821773150546;0
175502;2011;8;0.0;290.98;1;0.22013368261740557;0
175970;2011;8;0.0;173.05;1;0.20028441617072124;0
177065;2011;8;0.0;569.34;1;0.1666936850191823;0
177356;2011;8;0.0;132.48;1;0.18762861681634696;0
218731;2011;8;0.0;367.64;1;0.21134265237796707;0
264732;2011;8;0.0;161.76;1;0.19734298607587825;0
296900;2011;8;0.0;2185.74;-1;-0.004448437175858966;1
296979;2011;8;0.0;183.14;1;0.20428893136193255;0
296999;2011;8;0.0;373.07;1;0.21059517957235036;0
305879;2011;8;0.0;926.5;1;0.16099688548691798;0
305944;2011;8;0.0;877.93;1;0.159217442854386;0
312118;2011;8;0.0;301.97;1;0.21691914614082208;0
312125;2011;8;0.0;360.52;1;0.21092289394691055;0
312149;2011;8;0.0;1049.36;1;0.13680445655473134;0
320424;2011;8;0.0;256.97;1;0.21828273588668323;0
320454;2011;8;0.0;264.41;1;0.21936381114545817;0
331355;2011;8;0.0;1818.69;1;0.04465584532566447;0
331390;2011;8;0.0;174.41;1;0.20055139904527053;0
331429;2011;8;0.0;976.31;1;0.15928644964705418;0
331430;2011;8;0.0;976.31;1;0.15928644964705418;0
20321;2011;9;0.0;122.09;1;0.18183366388862487;0
154417;2011;9;0.0;874.26;1;0.1589010661683215;0
172915;2011;9;0.0;366.93;1;0.21105120762174723;0
173352;2011;9;0.0;366.33;1;0.21087012515370485;0
175041;2011;9;0.0;83.7;1;0.14393938671784312;0
175043;2011;9;0.0;228.91;1;0.2124821773150546;0
175502;2011;9;0.0;290.98;1;0.22013368261740557;0
175970;2011;9;0.0;173.05;1;0.20028441617072124;0
177065;2011;9;0.0;569.34;1;0.1666936850191823;0
177356;2011;9;0.0;132.48;1;0.18762861681634696;0
218731;2011;9;0.0;367.64;1;0.21134265237796707;0
264732;2011;9;0.0;161.76;1;0.19734298607587825;0
296900;2011;9;0.0;2185.74;-1;-0.004448437175858966;1
296979;2011;9;0.0;183.14;1;0.20428893136193255;0
296999;2011;9;0.0;373.07;1;0.21059517957235036;0
305879;2011;9;0.0;926.5;1;0.16099688548691798;0
305944;2011;9;0.0;877.93;1;0.159217442854386;0
312118;2011;9;0.0;301.97;1;0.21691914614082208;0
312125;2011;9;0.0;360.52;1;0.21092289394691055;0
312149;2011;9;0.0;1049.36;1;0.13680445655473134;0
320424;2011;9;0.0;256.97;1;0.21828273588668323;0
320454;2011;9;0.0;264.41;1;0.21936381114545817;0
331355;2011;9;0.0;1818.69;1;0.04465584532566447;0
331390;2011;9;0.0;174.41;1;0.20055139904527053;0
331429;2011;9;0.0;976.31;1;0.15928644964705418;0
331430;2011;9;0.0;976.31;1;0.15928644964705418;0
20321;2011;10;0.0;122.09;1;0.18183366388862487;0
154417;2011;10;0.0;874.26;1;0.1589010661683215;0
172915;2011;10;0.0;366.93;1;0.21105120762174723;0
173352;2011;10;0.0;366.33;1;0.21087012515370485;0
175041;2011;10;0.0;83.7;1;0.14393938671784312;0
175043;2011;10;0.0;228.91;1;0.2124821773150546;0
175502;2011;10;0.0;290.98;1;0.22013368261740557;0
175970;2011;10;0.0;173.05;1;0.20028441617072124;0
177065;2011;10;0.0;569.34;1;0.1666936850191823;0
177356;2011;10;0.0;132.48;1;0.18762861681634696;0
218731;2011;10;0.0;367.64;1;0.21134265237796707;0
264732;2011;10;0.0;161.76;1;0.19734298607587825;0
296900;2011;10;0.0;2185.74;-1;-0.004448437175858966;1
296979;2011;10;0.0;183.14;1;0.20428893136193255;0
296999;2011;10;0.0;373.07;1;0.21059517957235036;0
305879;2011;10;0.0;926.5;1;0.16099688548691798;0
305944;2011;10;0.0;877.93;1;0.159217442854386;0
312118;2011;10;0.0;301.97;1;0.21691914614082208;0
312125;2011;10;0.0;360.52;1;0.21092289394691055;0
312149;2011;10;0.0;1049.36;1;0.13680445655473134;0
320424;2011;10;0.0;256.97;1;0.21828273588668323;0
320454;2011;10;0.0;264.41;1;0.21936381114545817;0
331355;2011;10;0.0;1818.69;1;0.04465584532566447;0
331390;2011;10;0.0;174.41;1;0.20055139904527053;0
331429;2011;10;0.0;1095.3;1;0.12772007805662844;0
331430;2011;10;0.0;1095.3;1;0.12772007805662844;0
20321;2011;11;0.0;122.09;1;0.18183366388862487;0
154417;2011;11;0.0;874.26;1;0.1589010661683215;0
172915;2011;11;0.0;366.93;1;0.21105120762174723;0
173352;2011;11;0.0;366.33;1;0.21087012515370485;0
175041;2011;11;0.0;83.7;1;0.14393938671784312;0
175043;2011;11;0.0;228.91;1;0.2124821773150546;0
175502;2011;11;0.0;290.98;1;0.22013368261740557;0
175970;2011;11;0.0;173.05;1;0.20028441617072124;0
177065;2011;11;0.0;569.34;1;0.1666936850191823;0
177356;2011;11;0.0;132.48;1;0.18762861681634696;0
218731;2011;11;0.0;367.64;1;0.21134265237796707;0
264732;2011;11;0.0;161.76;1;0.19734298607587825;0
296900;2011;11;0.0;2185.74;-1;-0.004448437175858966;1
296979;2011;11;0.0;183.14;1;0.20428893136193255;0
296999;2011;11;0.0;373.07;1;0.21059517957235036;0
305879;2011;11;0.0;926.5;1;0.16099688548691798;0
305944;2011;11;0.0;877.93;1;0.159217442854386;0
312118;2011;11;0.0;301.97;1;0.21691914614082208;0
312125;2011;11;0.0;360.52;1;0.21092289394691055;0
312149;2011;11;0.0;1049.36;1;0.13680445655473134;0
320424;2011;11;0.0;256.97;1;0.21828273588668323;0
320454;2011;11;0.0;264.41;1;0.21936381114545817;0
331355;2011;11;0.0;1818.69;1;0.04465584532566447;0
331390;2011;11;0.0;174.41;1;0.20055139904527053;0
331429;2011;11;0.0;1095.3;1;0.12772007805662844;0
331430;2011;11;0.0;1095.3;1;0.12772007805662844;0
20321;2011;12;0.0;122.09;1;0.18183366388862487;0
154417;2011;12;0.0;874.26;1;0.1589010661683215;0
172915;2011;12;0.0;366.93;1;0.21105120762174723;0
173352;2011;12;0.0;366.33;1;0.21087012515370485;0
175041;2011;12;0.0;83.7;1;0.14393938671784312;0
175043;2011;12;0.0;228.91;1;0.2124821773150546;0
175502;2011;12;0.0;290.98;1;0.22013368261740557;0
175970;2011;12;0.0;173.05;1;0.20028441617072124;0
177065;2011;12;0.0;569.34;1;0.1666936850191823;0
177356;2011;12;0.0;132.48;1;0.18762861681634696;0
218731;2011;12;0.0;367.64;1;0.21134265237796707;0
264732;2011;12;0.0;161.76;1;0.19734298607587825;0
296900;2011;12;0.0;2185.74;-1;-0.004448437175858966;1
296979;2011;12;0.0;183.14;1;0.20428893136193255;0
296999;2011;12;0.0;373.07;1;0.21059517957235036;0
305879;2011;12;0.0;926.5;1;0.16099688548691798;0
305944;2011;12;0.0;877.93;1;0.159217442854386;0
312118;2011;12;0.0;301.97;1;0.21691914614082208;0
312125;2011;12;0.0;360.52;1;0.21092289394691055;0
312149;2011;12;0.0;1049.36;1;0.13680445655473134;0
320424;2011;12;0.0;256.97;1;0.21828273588668323;0
320454;2011;12;0.0;264.41;1;0.21936381114545817;0
331355;2011;12;0.0;1818.69;1;0.04465584532566447;0
331390;2011;12;0.0;174.41;1;0.20055139904527053;0
331429;2011;12;0.0;1095.3;1;0.12772007805662844;0
331430;2011;12;0.0;1095.3;1;0.12772007805662844;0
154417;2012;1;0.0;935.46;1;0.15133795891056262;0
172915;2012;1;0.0;392.62;1;0.21406612047853701;0
173352;2012;1;0.0;391.97;1;0.21444439444782915;0
175041;2012;1;0.0;89.56;1;0.12717469063807568;0
175043;2012;1;0.0;244.93;1;0.2058980864877829;0
175502;2012;1;0.0;311.35;1;0.2178038682873844;0
175970;2012;1;0.0;185.16;1;0.195010091241118;0
177065;2012;1;0.0;609.19;1;0.16912291043048167;0
177356;2012;1;0.0;141.75;1;0.18118949894360364;0
218731;2012;1;0.0;393.37;1;0.21377060667250491;0
264732;2012;1;0.0;173.08;1;0.19201163160032536;0
296900;2012;1;0.0;2338.74;1;0.012506950299231434;0
296979;2012;1;0.0;195.96;1;0.1979438389044365;0
296999;2012;1;0.0;399.18;1;0.20916812572796917;0
305879;2012;1;0.0;1057.4;1;0.15847645686978723;0
305944;2012;1;0.0;939.39;1;0.15028072894373334;0
312118;2012;1;0.0;323.11;1;0.2160828771398382;0
312125;2012;1;0.0;385.76;1;0.2141461775585255;0
312149;2012;1;0.0;1122.82;1;0.1573933109701493;0
320424;2012;1;0.0;274.96;1;0.21086111876994623;0
320454;2012;1;0.0;282.92;1;0.20910102167293998;0
331355;2012;1;0.0;1946.0;1;0.06171693017383306;0
331390;2012;1;0.0;186.62;1;0.19644173336170878;0
331429;2012;1;0.0;1171.97;1;0.1470490910469403;0
331430;2012;1;0.0;1171.97;1;0.1470490910469403;0
154417;2012;2;0.0;935.46;1;0.15133795891056262;0
172915;2012;2;0.0;392.62;1;0.21406612047853701;0
173352;2012;2;0.0;391.97;1;0.21444439444782915;0
175041;2012;2;0.0;89.56;1;0.12717469063807568;0
175043;2012;2;0.0;244.93;1;0.2058980864877829;0
175502;2012;2;0.0;311.35;1;0.2178038682873844;0
175970;2012;2;0.0;185.16;1;0.195010091241118;0
177065;2012;2;0.0;609.19;1;0.16912291043048167;0
177356;2012;2;0.0;141.75;1;0.18118949894360364;0
218731;2012;2;0.0;393.37;1;0.21377060667250491;0
264732;2012;2;0.0;173.08;1;0.19201163160032536;0
296900;2012;2;0.0;2338.74;1;0.012506950299231434;0
296979;2012;2;0.0;195.96;1;0.1979438389044365;0
296999;2012;2;0.0;399.18;1;0.20916812572796917;0
305879;2012;2;0.0;1057.4;1;0.15847645686978723;0
305944;2012;2;0.0;939.39;1;0.15028072894373334;0
312118;2012;2;0.0;323.11;1;0.2160828771398382;0
312125;2012;2;0.0;385.76;1;0.2141461775585255;0
312149;2012;2;0.0;1122.82;1;0.1573933109701493;0
320424;2012;2;0.0;274.96;1;0.21086111876994623;0
320454;2012;2;0.0;282.92;1;0.20910102167293998;0
331355;2012;2;0.0;1946.0;1;0.06171693017383306;0
331390;2012;2;0.0;186.62;1;0.19644173336170878;0
331429;2012;2;0.0;1171.97;1;0.1470490910469403;0
331430;2012;2;0.0;1171.97;1;0.1470490910469403;0
154417;2012;3;0.0;935.46;1;0.15133795891056262;0
172915;2012;3;0.0;392.62;1;0.21406612047853701;0
173352;2012;3;0.0;391.97;1;0.21444439444782915;0
175041;2012;3;0.0;89.56;1;0.12717469063807568;0
175043;2012;3;0.0;244.93;1;0.2058980864877829;0
175502;2012;3;0.0;311.35;1;0.2178038682873844;0
175970;2012;3;0.0;185.16;1;0.195010091241118;0
177065;2012;3;0.0;609.19;1;0.16912291043048167;0
177356;2012;3;0.0;141.75;1;0.18118949894360364;0
218731;2012;3;0.0;393.37;1;0.21377060667250491;0
264732;2012;3;0.0;173.08;1;0.19201163160032536;0
296900;2012;3;0.0;2338.74;1;0.012506950299231434;0
296979;2012;3;0.0;195.96;1;0.1979438389044365;0
296999;2012;3;0.0;399.18;1;0.20916812572796917;0
305879;2012;3;0.0;1057.4;1;0.15847645686978723;0
305944;2012;3;0.0;939.39;1;0.15028072894373334;0
312118;2012;3;0.0;323.11;1;0.2160828771398382;0
312125;2012;3;0.0;385.76;1;0.2141461775585255;0
312149;2012;3;0.0;1122.82;1;0.1573933109701493;0
320424;2012;3;0.0;274.96;1;0.21086111876994623;0
320454;2012;3;0.0;282.92;1;0.20910102167293998;0
331355;2012;3;0.0;1946.0;1;0.06171693017383306;0
331390;2012;3;0.0;186.62;1;0.19644173336170878;0
331429;2012;3;0.0;1171.97;1;0.1470490910469403;0
331430;2012;3;0.0;1171.97;1;0.1470490910469403;0
154417;2012;4;0.0;935.46;1;0.15133795891056262;0
172915;2012;4;0.0;392.62;1;0.21406612047853701;0
173352;2012;4;0.0;391.97;1;0.21444439444782915;0
175041;2012;4;0.0;89.56;1;0.12717469063807568;0
175043;2012;4;0.0;244.93;1;0.2058980864877829;0
175502;2012;4;0.0;311.35;1;0.2178038682873844;0
175970;2012;4;0.0;185.16;1;0.195010091241118;0
177065;2012;4;0.0;609.19;1;0.16912291043048167;0
177356;2012;4;0.0;141.75;1;0.18118949894360364;0
218731;2012;4;0.0;393.37;1;0.21377060667250491;0
264732;2012;4;0.0;173.08;1;0.19201163160032536;0
296900;2012;4;0.0;2338.74;1;0.012506950299231434;0
296979;2012;4;0.0;195.96;1;0.1979438389044365;0
296999;2012;4;0.0;399.18;1;0.20916812572796917;0
305879;2012;4;0.0;1057.4;1;0.15847645686978723;0
305944;2012;4;0.0;939.39;1;0.15028072894373334;0
312118;2012;4;0.0;323.11;1;0.2160828771398382;0
312125;2012;4;0.0;385.76;1;0.2141461775585255;0
312149;2012;4;1120.84;1494.47;-1;-0.19887677859448083;1
320424;2012;4;0.0;274.96;1;0.21086111876994623;0
320454;2012;4;0.0;282.92;1;0.20910102167293998;0
331355;2012;4;0.0;1946.0;1;0.06171693017383306;0
331390;2012;4;0.0;186.62;1;0.19644173336170878;0
331429;2012;4;0.0;1171.97;1;0.1470490910469403;0
331430;2012;4;0.0;1171.97;1;0.1470490910469403;0
154417;2012;5;0.0;935.46;1;0.15133795891056262;0
172915;2012;5;0.0;392.62;1;0.21406612047853701;0
173352;2012;5;0.0;391.97;1;0.21444439444782915;0
175041;2012;5;0.0;89.56;1;0.12717469063807568;0
175043;2012;5;0.0;244.93;1;0.2058980864877829;0
175502;2012;5;0.0;311.35;1;0.2178038682873844;0
175970;2012;5;0.0;185.16;1;0.195010091241118;0
177065;2012;5;0.0;609.19;1;0.16912291043048167;0
177356;2012;5;0.0;141.75;1;0.18118949894360364;0
218731;2012;5;0.0;393.37;1;0.21377060667250491;0
264732;2012;5;0.0;173.08;1;0.19201163160032536;0
296900;2012;5;0.0;2338.74;1;0.012506950299231434;0
296979;2012;5;0.0;195.96;1;0.1979438389044365;0
296999;2012;5;0.0;399.18;1;0.20916812572796917;0
305879;2012;5;0.0;1057.4;1;0.15847645686978723;0
305944;2012;5;0.0;939.39;1;0.15028072894373334;0
312118;2012;5;0.0;323.11;1;0.2160828771398382;0
312125;2012;5;0.0;385.76;1;0.2141461775585255;0
312149;2012;5;1120.84;1494.47;-1;-0.19887677859448083;1
320424;2012;5;0.0;274.96;1;0.21086111876994623;0
320454;2012;5;0.0;282.92;1;0.20910102167293998;0
331355;2012;5;0.0;1946.0;1;0.06171693017383306;0
331390;2012;5;0.0;186.62;1;0.19644173336170878;0
331429;2012;5;0.0;1171.97;1;0.1470490910469403;0
331430;2012;5;0.0;1171.97;1;0.1470490910469403;0
154417;2012;6;0.0;935.46;1;0.15133795891056262;0
172915;2012;6;0.0;392.62;1;0.21406612047853701;0
173352;2012;6;0.0;391.97;1;0.21444439444782915;0
175041;2012;6;0.0;89.56;1;0.12717469063807568;0
175043;2012;6;0.0;244.93;1;0.2058980864877829;0
175502;2012;6;0.0;311.35;1;0.2178038682873844;0
175970;2012;6;0.0;185.16;1;0.195010091241118;0
177065;2012;6;0.0;609.19;1;0.16912291043048167;0
177356;2012;6;0.0;141.75;1;0.18118949894360364;0
218731;2012;6;0.0;393.37;1;0.21377060667250491;0
264732;2012;6;0.0;173.08;1;0.19201163160032536;0
296900;2012;6;0.0;2338.74;1;0.012506950299231434;0
296979;2012;6;0.0;195.96;1;0.1979438389044365;0
296999;2012;6;0.0;399.18;1;0.20916812572796917;0
305879;2012;6;0.0;1057.4;1;0.15847645686978723;0
305944;2012;6;0.0;939.39;1;0.15028072894373334;0
312118;2012;6;0.0;323.11;1;0.2160828771398382;0
312125;2012;6;0.0;385.76;1;0.2141461775585255;0
312149;2012;6;1120.84;1494.47;-1;-0.19887677859448083;1
320424;2012;6;0.0;274.96;1;0.21086111876994623;0
320454;2012;6;0.0;282.92;1;0.20910102167293998;0
331355;2012;6;0.0;1946.0;1;0.06171693017383306;0
331390;2012;6;0.0;186.62;1;0.19644173336170878;0
331429;2012;6;0.0;1171.97;1;0.1470490910469403;0
331430;2012;6;0.0;1171.97;1;0.1470490910469403;0
154417;2012;7;0.0;935.46;1;0.15133795891056262;0
172915;2012;7;0.0;392.62;1;0.21406612047853701;0
173352;2012;7;0.0;391.97;1;0.21444439444782915;0
175041;2012;7;0.0;89.56;1;0.12717469063807568;0
175043;2012;7;0.0;244.93;1;0.2058980864877829;0
175502;2012;7;0.0;311.35;1;0.2178038682873844;0
175970;2012;7;0.0;185.16;1;0.195010091241118;0
177065;2012;7;0.0;609.19;1;0.16912291043048167;0
177356;2012;7;0.0;141.75;1;0.18118949894360364;0
218731;2012;7;0.0;393.37;1;0.21377060667250491;0
264732;2012;7;0.0;173.08;1;0.19201163160032536;0
296900;2012;7;0.0;2338.74;1;0.012506950299231434;0
296979;2012;7;0.0;195.96;1;0.1979438389044365;0
296999;2012;7;0.0;399.18;1;0.20916812572796917;0
305879;2012;7;0.0;1057.4;1;0.15847645686978723;0
305944;2012;7;0.0;939.39;1;0.15028072894373334;0
312118;2012;7;0.0;323.11;1;0.2160828771398382;0
312125;2012;7;0.0;385.76;1;0.2141461775585255;0
312149;2012;7;1120.84;1494.47;-1;-0.19887677859448083;1
320424;2012;7;0.0;274.96;1;0.21086111876994623;0
320454;2012;7;0.0;282.92;1;0.20910102167293998;0
331355;2012;7;0.0;1946.0;1;0.06171693017383306;0
331390;2012;7;0.0;186.62;1;0.19644173336170878;0
331429;2012;7;0.0;1171.97;1;0.1470490910469403;0
331430;2012;7;0.0;1171.97;1;0.1470490910469403;0
154417;2012;8;0.0;935.46;1;0.15133795891056262;0
172915;2012;8;0.0;392.62;1;0.21406612047853701;0
173352;2012;8;0.0;391.97;1;0.21444439444782915;0
175041;2012;8;0.0;89.56;1;0.12717469063807568;0
175043;2012;8;0.0;244.93;1;0.2058980864877829;0
175502;2012;8;0.0;311.35;1;0.2178038682873844;0
175970;2012;8;0.0;185.16;1;0.195010091241118;0
177065;2012;8;0.0;609.19;1;0.16912291043048167;0
177356;2012;8;0.0;141.75;1;0.18118949894360364;0
218731;2012;8;0.0;393.37;1;0.21377060667250491;0
264732;2012;8;0.0;173.08;1;0.19201163160032536;0
296900;2012;8;0.0;2338.74;1;0.012506950299231434;0
296979;2012;8;0.0;195.96;1;0.1979438389044365;0
296999;2012;8;0.0;399.18;1;0.20916812572796917;0
305879;2012;8;0.0;1057.4;1;0.15847645686978723;0
305944;2012;8;0.0;939.39;1;0.15028072894373334;0
312118;2012;8;0.0;323.11;1;0.2160828771398382;0
312125;2012;8;0.0;385.76;1;0.2141461775585255;0
312149;2012;8;0.0;1494.47;1;0.09800821574026025;0
320424;2012;8;0.0;274.96;1;0.21086111876994623;0
320454;2012;8;0.0;282.92;1;0.20910102167293998;0
331355;2012;8;0.0;1946.0;1;0.06171693017383306;0
331390;2012;8;0.0;186.62;1;0.19644173336170878;0
331429;2012;8;0.0;1171.97;1;0.1470490910469403;0
331430;2012;8;0.0;1171.97;1;0.1470490910469403;0
154417;2012;9;0.0;156.05;1;0.18839421139683538;0
172915;2012;9;0.0;392.62;1;0.21406612047853701;0
173352;2012;9;0.0;391.97;1;0.21444439444782915;0
175041;2012;9;0.0;89.56;1;0.12717469063807568;0
175043;2012;9;0.0;244.93;1;0.2058980864877829;0
175502;2012;9;0.0;311.35;1;0.2178038682873844;0
175970;2012;9;0.0;185.16;1;0.195010091241118;0
177065;2012;9;0.0;609.19;1;0.16912291043048167;0
177356;2012;9;0.0;141.75;1;0.18118949894360364;0
218731;2012;9;0.0;393.37;1;0.21377060667250491;0
264732;2012;9;0.0;173.08;1;0.19201163160032536;0
296900;2012;9;0.0;2338.74;1;0.012506950299231434;0
296979;2012;9;0.0;195.96;1;0.1979438389044365;0
296999;2012;9;0.0;399.18;1;0.20916812572796917;0
305879;2012;9;0.0;1057.4;1;0.15847645686978723;0
305944;2012;9;0.0;939.39;1;0.15028072894373334;0
312118;2012;9;0.0;323.11;1;0.2160828771398382;0
312125;2012;9;0.0;385.76;1;0.2141461775585255;0
312149;2012;9;0.0;1494.47;1;0.09800821574026025;0
320424;2012;9;0.0;274.96;1;0.21086111876994623;0
320454;2012;9;0.0;282.92;1;0.20910102167293998;0
331355;2012;9;0.0;1946.0;1;0.06171693017383306;0
331390;2012;9;0.0;186.62;1;0.19644173336170878;0
331429;2012;9;0.0;1171.97;1;0.1470490910469403;0
