isn_vinculo,cod_cargo,num_ano,num_mes,97,102,140,160,161,302,303,305,316,317,1249,1367,1369
18789,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.14821634545552934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56077,V005,2007,8,0.0,0.0,0.0,0.23404813329219376,0.0,0.10256964163146967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19014,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.25378888638894503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174165,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.32353318960238553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173303,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.1301551610707481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297611,V005,2007,9,0.0,0.0,0.0,0.0,0.0,0.1137088138209553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296985,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.1466021491289278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174305,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.20346235891535347,0.0,0.09999999999999432,0.0,0.0,0.0,0.0,0.0
172929,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.21678925093771628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75818,V005,2007,4,0.0,0.0,0.0,0.0,0.0,0.12651793266670275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174528,V005,2007,3,0.0,0.0,0.0,0.0,0.0,0.1240931137306725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305854,V005,2007,8,0.0,0.0,0.0,0.0,0.0,0.1148821339773695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297441,V005,2007,5,0.0,0.0,0.0,0.0,0.0,0.13389940447540577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174165,V005,2007,11,0.0,0.0,0.0,0.0,0.0,0.33168939875085085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
