isn_vinculo,cod_cargo,num_ano,num_mes,100,106
175970,W005,2007,6,0.0,0.11025680032584641
12898,W005,2007,4,0.0,0.15024168576434044
312125,W005,2007,9,0.0,0.1332481094529805
175041,W005,2007,6,0.0,0.1
141000,W005,2007,12,0.0,0.10816333541076767
218731,W005,2007,6,0.0,0.13259739813619792
172915,W005,2007,3,0.0,0.13251642727098742
296999,W005,2007,8,0.0,0.13474091776795225
127853,W005,2007,7,0.0,0.19432516918003506
331355,W005,2007,4,0.0,0.2538048945661189
12898,W005,2007,10,0.0,0.15236606682795412
264732,W005,2007,4,0.0,0.1089612664824784
296979,W005,2007,11,0.0,0.11216182395461707
331355,W005,2007,9,0.0,0.2596068251078385
175043,W005,2007,3,0.0,0.11667116504806727
173352,W005,2007,4,0.0,0.13244723398617117
172915,W005,2007,6,0.0,0.13251642727098742
175502,W005,2007,12,0.0,0.12498319241131238
167040,W005,2007,5,0.0,0.5122771460959775
172915,W005,2007,12,0.0,0.13401217998105774
12898,W005,2007,11,0.0,0.15236606682795412
20321,W005,2007,6,0.0,0.10440775946254977
167040,W005,2007,12,0.0,0.5272538117648213
172915,W005,2007,11,0.0,0.13401217998105774
175970,W005,2007,4,0.0,0.11025680032584641
20321,W005,2007,10,0.0,0.10490536223420702
218731,W005,2007,9,0.0,0.1340960952413668
167321,W005,2007,5,0.0,0.18947722265025002
331429,W005,2007,7,0.0,0.1929943025954843
175970,W005,2007,7,0.0,0.11096198295195239
320454,W005,2007,12,0.0,0.12182238427300432
312118,W005,2007,11,0.0,0.12628755943997608
331390,W005,2007,10,0.0,0.11112392468237339
167243,W005,2007,6,0.0,0.6554674963317746
320454,W005,2007,6,0.0,0.12074473566693004
167040,W005,2007,7,0.0,0.5272538117648213
175041,W005,2007,10,0.0,0.1003415498314334
167040,W005,2007,3,0.0,0.5122771460959775
331390,W005,2007,4,0.0,0.11041285326607028
264732,W005,2007,7,0.0,0.10962081098455666
331355,W005,2007,6,0.0,0.2538048945661189
296900,W005,2007,12,0.0,0.3502308896489791
20321,W005,2007,7,0.0,0.10490536223420702
296999,W005,2007,10,0.0,0.13474091776795225
296900,W005,2007,10,0.0,0.3502308896489791
218731,W005,2007,12,0.0,0.1340960952413668
167040,W005,2007,11,1.0,0.5272538117648213
141000,W005,2007,11,0.0,0.10816333541076767
312125,W005,2007,8,0.0,0.1332481094529805
331355,W005,2007,5,0.0,0.2538048945661189
73309,W005,2007,4,0.0,0.13634414089912011
218731,W005,2007,3,0.0,0.13259739813619792
296979,W005,2007,4,0.0,0.11141541979713118
331355,W005,2007,10,0.0,0.2596068251078385
177065,W005,2007,12,0.0,0.15807377672651968
175970,W005,2007,3,0.0,0.11025680032584641
177356,W005,2007,4,0.0,0.1355108770862266
173352,W005,2007,12,0.0,0.13394004230114293
172915,W005,2007,10,0.0,0.13401217998105774
305944,W005,2007,7,0.0,0.19475799525952392
175502,W005,2007,4,0.0,0.12379660118659123
331429,W005,2007,12,0.0,0.1929943025954843
73309,W005,2007,3,0.0,0.13634414089912011
296900,W005,2007,11,0.0,0.3502308896489791
167321,W005,2007,4,0.0,0.18947722265025002
175041,W005,2007,9,0.0,0.1003415498314334
331429,W005,2007,3,0.0,0.18947722265025002
175041,W005,2007,5,0.0,0.1
141000,W005,2008,12,0.0,0.10925276159723621
296979,W005,2008,3,0.0,0.11216182395461707
12898,W005,2008,8,0.0,0.15616580870265045
175043,W005,2008,10,0.0,0.11927253811764824
331390,W005,2008,4,0.0,0.11112392468237339
320454,W005,2008,10,0.0,0.12374949086501422
320454,W005,2008,6,0.0,0.12182238427300432
167243,W005,2008,3,0.0,0.6755276601382885
175502,W005,2008,5,0.0,0.12498319241131238
167321,W005,2008,12,0.0,0.1992835305260162
305944,W005,2008,8,0.0,0.20115616580870266
141000,W005,2008,6,0.0,0.10816333541076767
331429,W005,2008,1,0.0,0.1929943025954843
296999,W005,2008,1,0.0,0.13474091776795225
175043,W005,2008,2,0.0,0.11760453829431193
218731,W005,2008,12,0.0,0.13677549478105971
175502,W005,2008,10,0.0,0.1271031568822782
20321,W005,2008,6,0.0,0.10490536223420702
73309,W005,2008,1,0.0,0.1379753357837244
296979,W005,2008,12,0.0,0.11349710713181567
175502,W005,2008,3,0.0,0.12498319241131238
264732,W005,2008,7,0.0,0.11080004122153139
305944,W005,2008,4,0.0,0.19475799525952392
320424,W005,2008,4,0.0,0.12093906574343524
175043,W005,2008,9,0.0,0.11927253811764824
312118,W005,2008,10,0.0,0.12848849477615237
177356,W005,2008,1,0.0,0.13711262801984525
175502,W005,2008,1,0.0,0.12498319241131238
20321,W005,2008,8,0.0,0.10579456955397323
305944,W005,2008,6,0.0,0.19475799525952392
167243,W005,2008,4,0.0,0.6755276601382885
